RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,MDF_mark,MDF_Smoothed_Filtered_right_TA,MDF_Smoothed_Filtered_right_RF,MDF_Smoothed_Filtered_right_VM,MDF_Smoothed_Filtered_right_MG,MDF_Smoothed_Filtered_left_TA,MDF_Smoothed_Filtered_left_RF,MDF_Smoothed_Filtered_left_VM,MDF_Smoothed_Filtered_left_MG
0.4986563321049766,0.5125885960138395,0.5176700366753109,0.4978259555866832,0.5074595477505159,0.5020973628425076,0.5044763723325517,0.5258413665666984,0.0,0.0664357032455755,0.0137578591917964,0.0231511758930589,0.0231161291576698,0.0763132285354591,0.0490311785475196,0.025397767238527,0.1956856392416398,0.0,0.2764969392975619,0.2208988728632888,7.33700614510362,0.0628890642541873,0.2137620570189091,1.815101585929144,0.1395221693980605,12.341591294974265,0.0,60.0,48.0,36.0,36.0,28.0,32.0,28.0,64.0
0.4988509256327761,0.5123809878111508,0.5313857323932231,0.497892432562057,0.5071796505558769,0.5011522263106072,0.504801326343484,0.5080028457662419,0.0,0.1129423961687325,0.0197866854751376,0.030753824662983,0.0373275071519887,0.0806720509582069,0.0529074916059092,0.0439733536814154,0.1156954887398047,0.0,0.4242393830142555,0.2914196017513649,8.329410135894735,0.0835047698470176,0.2214191668593687,2.035638283700668,0.1904082230427497,7.349088315653566,0.0,60.0,52.0,28.0,32.0,24.0,28.0,28.0,56.0
0.4984582154993961,0.512579380779106,0.5329957816522197,0.4978368342796092,0.5074212496569107,0.5033709866453883,0.5044788017278524,0.4983591080420368,0.0,0.1815210058498112,0.0215967637389994,0.0344818783920893,0.0411675762903971,0.08821295006172,0.0631973092109746,0.057014122028198,0.0517382171254193,0.0,0.6210247485708305,0.2895844844996809,9.494561546166311,0.1101077782442057,0.2167627601179589,3.2611813460911243,0.2511544538445051,2.1465488058265016,0.0,60.0,28.0,28.0,32.0,24.0,28.0,24.0,28.0
0.505446530971886,0.5126337708798847,0.5200280361018732,0.4979588468175117,0.5072015827203047,0.5048598679545229,0.5045488647318022,0.500822270514689,0.0,0.5420624066860682,0.0254124213127802,0.0252449148206689,0.0578383222718918,0.0758886189173502,0.0604917497919201,0.0511031665449968,0.0544121030717295,0.0,1.2094117931638082,0.2718960052088257,7.608413601604905,0.1998871541920387,0.2010579874396832,3.148237677192966,0.2217262468268045,1.5084547298284954,0.0,60.0,24.0,52.0,44.0,24.0,60.0,28.0,28.0
0.5215189462553341,0.5119919715058393,0.5135188767938628,0.4979226564413817,0.5071276242791538,0.5035132418327981,0.5049421767783008,0.4981779741434209,0.0,1.4765081789405632,0.0256226932350624,0.016879869768026,0.0777426376464772,0.0584489374102043,0.04410895866761,0.0418023282929172,0.0418140132255232,0.0,3.946544691460004,0.2578988819230654,5.884497785492852,0.3313840909878078,0.1799374466478752,2.6713596948917915,0.1982812418595206,1.1279723595071294,0.0,32.0,24.0,52.0,56.0,36.0,60.0,32.0,24.0
0.5232468060206261,0.5125565696480373,0.513847268353113,0.4978635871455734,0.5073876425858508,0.501372365559149,0.5046831301386568,0.4993541812474924,0.0,2.2647807743100383,0.0354049062439611,0.0150884011377924,0.0993542301983898,0.0457346600161779,0.0229565405961982,0.0364563145431314,0.0377787318312928,0.0,6.571038968372006,0.3512088969556436,5.316228341758845,0.4573341073860277,0.1617282134967164,1.0531700318512691,0.1906274720052058,0.9810444766477732,0.0,32.0,24.0,28.0,60.0,40.0,20.0,28.0,28.0
0.5190876627615358,0.5126818221880378,0.5164238712097726,0.4979524438119331,0.5073550901768421,0.4990398540665289,0.5047448717186671,0.4987129908953334,0.0,2.6294726366885386,0.0314419773423734,0.016311593084183,0.1102660832719635,0.0421550555671158,0.0270526483015157,0.023608633543116,0.0275027331825961,0.0,6.997474772770477,0.3368357166071057,5.744503061363806,0.5152423958641208,0.180792382291155,1.1609445584075009,0.1492894041089859,0.7668276714632722,0.0,32.0,28.0,48.0,60.0,40.0,28.0,32.0,24.0
0.4936109056198656,0.5124490720125574,0.5145062438827227,0.4979046947475439,0.5074179791445065,0.5031770912984924,0.5046429459870235,0.4978869203003047,0.0,1.5892375003488857,0.0285987198333081,0.0206116357634001,0.1235425137013325,0.0632449464917877,0.0401466833731899,0.0151630413574841,0.0160145239677687,0.0,4.193445176597011,0.3443711875772833,8.509869659142115,0.5321801354512564,0.3033206939150256,1.8619989995507973,0.1178513013764277,0.7200319220791929,0.0,32.0,32.0,52.0,60.0,60.0,28.0,44.0,24.0
0.4954133827720902,0.5121358894289358,0.528327653563016,0.4979287327718873,0.5072849876941025,0.5013364127775467,0.5046574558539249,0.4982052257351431,0.0,1.2895773493028704,0.0267767090576898,0.0217253957455505,0.1696427461594239,0.0912262633851516,0.0438142816909427,0.0162770400802831,0.0167829946572284,0.0,3.612115097410474,0.3414209415897573,9.070935691450138,0.6155595943677192,0.4444447748408935,2.149848290702145,0.1276164498122813,0.9328320220101032,0.0,20.0,36.0,48.0,60.0,60.0,32.0,48.0,52.0
0.4976601318078773,0.5123967998960325,0.5199406094629865,0.4979400171486634,0.5070339115225512,0.5006572067880073,0.5044551053257854,0.4993744641220289,0.0,0.243563163658127,0.0678464897514274,0.0238443899246956,0.2681773636251791,0.1223728735000569,0.0470982810590277,0.0232183217844649,0.0241083201191535,0.0,0.7233465944554196,0.6535184466836745,9.710414183103236,0.87281285306084,0.5603853020204066,2.227621876113195,0.1346132729727619,1.3065139156081116,0.0,60.0,32.0,60.0,60.0,60.0,44.0,36.0,48.0
