ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,56,18,36,36,44,38,33,36
0,62,19,34,40,41,32,26,32
0,52,21,33,42,38,21,25,30
0,47,29,33,38,42,18,25,31
0,35,26,36,30,49,17,29,31
0,29,27,34,22,48,20,29,22
0,28,29,35,28,52,22,28,19
0,28,25,31,30,44,25,34,17
0,27,25,28,31,38,20,29,25
0,25,20,29,21,29,22,33,30
0,37,20,22,15,24,22,33,37
0,47,21,23,15,18,25,32,36
0,49,21,19,18,25,28,29,47
0,52,25,24,24,24,29,22,48
0,43,23,28,33,23,26,24,46
0,50,18,30,35,23,23,26,36
0,48,17,30,32,26,19,26,34
0,39,17,24,26,35,16,22,28
0,28,18,22,19,40,17,21,27
0,27,19,20,24,42,15,25,22
0,34,16,20,30,52,16,27,23
0,31,15,22,33,55,22,25,27
0,29,15,21,36,45,24,27,27
0,22,15,18,37,27,26,24,35
0,24,15,17,35,16,26,24,33
0,22,16,18,26,22,24,26,42
0,28,16,20,16,24,25,25,40
0,39,17,23,26,24,28,20,48
0,37,18,25,27,16,27,15,44
0,38,20,28,34,27,31,14,38
0,40,19,27,34,36,29,19,31
0,48,15,26,32,49,31,20,23
0,45,18,32,31,52,22,22,20
0,37,19,30,38,41,23,21,23
0,26,19,31,46,38,28,22,23
0,23,16,24,48,30,27,24,23
0,20,15,21,35,25,26,22,28
0,24,14,19,23,18,17,17,31
0,31,15,19,25,23,14,17,35
0,36,16,23,22,25,19,13,33
0,38,17,32,25,26,21,17,35
0,41,19,33,19,26,23,18,29
0,37,15,35,21,25,25,20,26
0,35,14,25,32,26,24,22,21
0,31,17,21,32,32,25,22,18
0,26,26,17,37,30,23,19,23
0,21,27,16,42,28,18,24,22
0,19,28,16,48,31,14,24,25
0,14,26,16,47,35,16,32,29
0,18,20,14,35,35,20,35,32
0,20,21,14,23,25,23,39,39
0,19,17,13,13,16,22,36,34
0,16,18,13,12,16,21,31,37
0,15,16,14,16,21,18,27,35
0,22,21,20,20,22,21,19,36
0,34,30,27,25,22,23,21,32
0,40,27,35,25,19,22,22,28
0,42,25,32,24,22,24,22,18
0,36,15,29,19,26,19,26,19
0,32,17,17,17,31,18,27,17
0,32,17,18,22,25,17,27,16
0,30,21,15,33,32,16,20,14
0,29,21,19,38,31,22,18,18
0,26,23,20,36,31,26,19,18
0,20,25,20,20,26,24,17,26
0,20,20,17,13,18,23,17,32
0,22,20,14,18,15,24,21,31
0,28,13,16,19,17,34,25,30
0,30,13,19,27,17,36,29,23
0,34,13,26,26,19,35,23,20
0,42,17,32,33,21,27,18,18
0,51,16,29,40,24,24,18,12
0,53,15,22,35,31,23,16,17
0,50,18,17,32,38,20,19,18
0,37,22,16,27,43,16,22,20
0,37,26,18,33,44,16,25,20
0,29,26,20,38,40,17,30,23
0,27,21,19,31,36,21,28,25
0,29,16,16,19,30,18,28,26
0,29,13,15,14,21,19,22,29
0,36,15,15,17,19,19,16,29
0,33,23,14,19,23,21,16,36
0,35,23,18,26,27,20,19,35
0,32,23,18,27,25,19,20,27
0,47,14,22,28,24,19,24,29
0,65,18,26,31,19,21,19,20
0,70,20,22,23,29,19,18,22
0,70,20,24,24,40,17,16,19
0,50,19,16,24,44,14,14,18
0,34,19,16,27,42,18,20,21
0,25,17,18,26,34,20,22,21
0,20,19,18,23,27,23,22,27
0,25,15,17,17,20,21,19,32
0,29,15,17,13,13,22,19,30
0,36,15,15,14,14,33,16,34
0,40,15,15,14,16,32,18,34
0,47,17,19,17,21,27,21,38
0,51,18,21,27,23,20,22,41
0,56,19,23,31,24,24,22,36
0,43,23,22,45,27,24,22,31
0,31,23,20,43,31,25,18,22
0,25,25,20,44,41,16,17,21
0,27,23,20,45,47,20,20,24
0,31,21,21,51,49,22,22,20
0,29,20,22,57,47,26,28,21
0,23,15,17,46,39,30,34,25
0,15,13,16,33,28,30,31,26
0,16,14,18,23,19,28,36,29
0,22,14,22,22,24,27,29,25
0,35,14,23,22,37,29,26,34
0,40,17,29,23,48,32,23,39
0,52,18,25,29,50,29,22,37
0,49,20,29,36,41,28,21,36
0,39,17,25,33,33,20,16,22
0,29,19,23,27,32,20,14,17
0,21,18,18,24,33,18,14,20
0,29,19,21,38,34,22,16,20
0,32,15,21,45,40,22,23,21
